0.0031433855	0.393934	-0.08665314	0.009654445	-0.094226174	0.31750566	0.1406048	-0.17231564	-0.070206426	0.14835712	-0.082977384	-0.052034132	0.10939248	-0.039149344	-0.059485912	-0.039958514	-0.33738378	0.045333497	0.0775609	-0.185653	0.4457646	-0.21350032	-0.013395708	0.006951053	0.2815778	-0.46575844	-0.15957431	0.57051075	-0.3311592	0.0	0.0	0.0
0.009572725	-0.23343867	-0.08201863	0.013907913	-0.0010995604	0.35459077	-0.2907326	-0.20145279	0.35184145	-0.047857568	-0.1529925	0.03639096	0.15081707	-0.0033994876	-0.26944166	0.25322115	-0.05768673	0.09836541	0.09777902	0.19017573	0.5728879	-0.0484198	-0.44442597	0.06895459	0.16993597	0.005050394	0.31454587	-0.16751651	-0.21381858	0.0	0.0	0.0
-0.24104868	0.14804584	0.004331387	0.10633703	0.037124753	-0.301719	0.18976566	-0.18989626	-0.12740016	-0.17903455	-0.3374905	-0.0061537474	-0.040469315	0.1937777	-0.045381874	-0.11178614	-0.20170039	-0.03475613	0.016328469	-0.10548111	0.19607697	-0.12832361	-0.04300646	0.2725842	-0.36206943	0.13883059	-0.19052108	-0.0857057	0.34111565	0.0	0.0	0.0
-0.16828115	0.056030244	-0.14552188	-0.123941444	0.017043315	-0.012503421	-0.0048068594	-0.10239321	-0.05117646	-0.00780192	-0.42732233	-0.17501153	0.03610401	-0.0556689	-0.13340686	-0.10377788	-0.022381507	0.12811261	-0.16775742	0.03612659	-0.03868084	-0.013392659	-0.0120716505	0.3883452	-0.4014298	0.13152882	-0.015153801	-0.38931772	0.57423854	0.0	0.0	0.0
0.18303697	-0.030278832	-0.14940313	0.11334911	0.1362072	-0.4542817	0.02776875	0.13126105	-0.009181738	0.15584925	-0.31057173	-0.022175852	-0.0074175503	-0.14708564	-0.3086084	-0.31386158	-0.49114132	0.31136858	0.13935286	-0.004766901	-0.30983695	-0.3112576	-0.008709744	-0.16618314	0.028832298	0.025945464	0.16901107	0.28588524	-0.022732664	0.0	0.0	0.0
0.09952457	-0.27040288	-0.2443586	-0.05634646	-0.030910537	-0.38026708	0.13639754	0.28211975	-0.21824746	-0.26945916	0.21378379	0.041014582	-0.028976038	0.2856801	-0.0022392273	-0.029438231	0.31940722	0.04084201	0.24445781	-0.02565168	-0.102786876	0.2259754	0.07193447	-0.15670447	0.023129743	-0.05720173	0.53925	-0.2824078	0.09056832	0.0	0.0	0.0
-0.03241913	-0.56009567	-0.14456452	0.13988376	-0.15707028	-0.14661476	0.2762376	-0.16147617	0.021972492	-0.1456597	-0.15190855	-0.28229243	-0.00785134	-0.2722351	-0.129882	0.02640871	-0.27422744	0.12836103	-0.27611402	0.12957662	-0.000055130804	0.29405707	-0.27402905	-0.009111241	0.15172829	0.3878351	0.14827795	-0.0017242221	-0.00032085745	0.0	0.0	0.0
-0.0031153488	-0.28965268	-0.2774632	-0.0135789225	0.26621446	-0.2772842	0.08395167	0.26871035	0.18652791	-0.08543591	-0.0026078601	-0.27128565	0.0117289685	-0.03962871	-0.19155803	-0.03372762	0.040767506	-0.0017500649	0.47627842	0.027261028	0.08400752	0.31434417	0.19174	0.0064659826	0.011407524	0.27606884	-0.025622156	0.26760948	-0.036642484	0.0	0.0	0.0
0.16473281	0.27469182	-0.02626949	0.14897689	0.05125286	0.25338522	-0.14351945	-0.1724067	-0.19504584	0.2563323	0.007960404	0.078511156	0.2944163	-0.36047193	0.28598037	-0.12315509	0.5102939	0.23624215	-0.030849924	0.059147734	0.040452406	-0.048555635	0.050207213	-0.0061849896	-0.31028312	-0.012087718	0.09833337	0.009718205	0.09711324	0.0	0.0	0.0
0.43157437	0.00631652	-0.14603534	-0.12093658	0.0017813644	-0.46377715	-0.13302648	0.020854529	-0.3307489	-0.027698845	0.14556369	-0.16590738	-0.07447872	0.08919844	-0.041355915	0.08089273	0.30948895	0.009983741	-0.036163736	-0.024894059	-0.26892504	-0.1251158	0.15884072	-0.4300288	-0.0051597264	0.03423002	0.16764425	-0.26651528	-0.06923267	0.0	0.0	0.0
